gene_id	ontology	go_term	PPV
NbT2T16g00659-mRNA	BP	GO:0009791	0.5738646189395513
NbT2T16g00659-mRNA	MF	GO:0005524	0.5601469111764255
NbT2T08g00030-mRNA	BP	GO:0051707	0.654921475225972
NbT2T08g00030-mRNA	MF	GO:0004674	0.6522672625011885
NbT2T08g00030-mRNA	CC	GO:0005886	0.5231693424496562
NbT2T08g00030-mRNA	BP	GO:0006952	0.6507975744065309
NbT2T08g00030-mRNA	MF	GO:0033612	0.5886874690029122
NbT2T08g00030-mRNA	MF	GO:0005524	0.5601468075867941
NbT2T08g00030-mRNA	BP	GO:0009753	0.5506825681914549
NbT2T08g00030-mRNA	BP	GO:0099402	0.5405404861755434
NbT2T08g00030-mRNA	BP	GO:0009791	0.5281504717046408
NbT2T08g00030-mRNA	BP	GO:0009611	0.5206848687629928
NbT2T08g00030-mRNA	BP	GO:0010075	0.5082174657608618
NbT2T08g00030-mRNA	BP	GO:0010074	0.5033751656202008
NbT2T02g02012-mRNA	MF	GO:0004674	0.6618562494953101
NbT2T02g02012-mRNA	BP	GO:0051707	0.502156472952474
NbT2T02g02012-mRNA	MF	GO:0005524	0.5601462486287629
NbT2T07g02538-mRNA	BP	GO:0048638	0.7270212758354204
NbT2T07g02538-mRNA	MF	GO:0004674	0.6599633123190508
NbT2T07g02538-mRNA	BP	GO:0050832	0.5021473874631622
NbT2T07g02538-mRNA	MF	GO:0005524	0.5601463871660087
NbT2T05g00883-mRNA	BP	GO:0048638	0.7450367634564914
NbT2T05g00883-mRNA	MF	GO:0004674	0.6488686508697383
NbT2T05g00883-mRNA	BP	GO:0050832	0.5251560976323139
NbT2T05g00883-mRNA	MF	GO:0005524	0.5550763379659263
NbT2T06g00711-mRNA	MF	GO:0004674	0.6561371235674732
NbT2T06g00711-mRNA	BP	GO:0051707	0.6074576715102133
NbT2T06g00711-mRNA	BP	GO:0006952	0.6038926628001464
NbT2T06g00711-mRNA	MF	GO:0005524	0.5575274342660935
NbT2T11g02178-mRNA	MF	GO:0033612	0.6651928652868657
NbT2T11g02178-mRNA	BP	GO:0051707	0.5826783027882525
NbT2T11g02178-mRNA	CC	GO:0005886	0.5231929844953671
NbT2T11g02178-mRNA	MF	GO:0004674	0.6617298957715128
NbT2T11g02178-mRNA	BP	GO:0006952	0.5794050741836512
NbT2T11g02178-mRNA	MF	GO:0005524	0.5588450858110492
NbT2T16g00552-mRNA	MF	GO:0004672	0.6347905719475646
NbT2T16g00552-mRNA	BP	GO:0051707	0.5082428478564025
NbT2T16g00552-mRNA	BP	GO:0006952	0.5058461058618552
NbT2T16g00552-mRNA	MF	GO:0005524	0.5601417459323433
NbT2T13g01566-mRNA	MF	GO:0004674	0.6617296535642061
NbT2T13g01566-mRNA	BP	GO:0051707	0.6157190462767357
NbT2T13g01566-mRNA	BP	GO:0006952	0.6097472248316315
NbT2T13g01566-mRNA	MF	GO:0005524	0.5601467463363149
NbT2T17g02272-mRNA	MF	GO:0004674	0.6635582912838514
NbT2T17g02272-mRNA	BP	GO:0051707	0.5929210891534072
NbT2T17g02272-mRNA	BP	GO:0006952	0.5895272504832543
NbT2T17g02272-mRNA	MF	GO:0005524	0.5601465951240878
NbT2T02g01923-mRNA	MF	GO:0004672	0.6347965906265882
NbT2T02g01923-mRNA	BP	GO:0050832	0.5360747249111808
NbT2T02g01923-mRNA	MF	GO:0005524	0.5601464035081989
NbT2T17g02409-mRNA	BP	GO:0010087	0.8035371321984937
NbT2T17g02409-mRNA	MF	GO:0033612	0.6519828086544217
NbT2T17g02409-mRNA	CC	GO:0005886	0.5160925462913071
NbT2T17g02409-mRNA	MF	GO:0004674	0.6447021005162903
NbT2T17g02409-mRNA	BP	GO:0030154	0.6363557881062001
NbT2T17g02409-mRNA	BP	GO:0051707	0.5778174151790012
NbT2T17g02409-mRNA	MF	GO:0005524	0.5588750325654124
NbT2T17g02409-mRNA	BP	GO:0006952	0.5746014241221032
NbT2T15g00899-mRNA	MF	GO:0004674	0.6635578841280507
NbT2T15g00899-mRNA	BP	GO:0050832	0.5503878937638879
NbT2T15g00899-mRNA	MF	GO:0005524	0.5601463052978097
NbT2T03g00410-mRNA	MF	GO:0004672	0.6347972589319487
NbT2T03g00410-mRNA	BP	GO:0051707	0.5338795231829135
NbT2T03g00410-mRNA	CC	GO:0005886	0.520291366786555
NbT2T03g00410-mRNA	MF	GO:0033612	0.585170035727354
NbT2T03g00410-mRNA	BP	GO:0006952	0.5311809061924981
NbT2T03g00410-mRNA	MF	GO:0005524	0.5601469206786442
NbT2T16g01923-mRNA	MF	GO:0004674	0.655133552816753
NbT2T16g01923-mRNA	MF	GO:0005524	0.5601446068066234
NbT2T01g01010-mRNA	MF	GO:0004674	0.6556688669946114
NbT2T01g01010-mRNA	BP	GO:0050832	0.5235889070323946
NbT2T01g01010-mRNA	CC	GO:0005886	0.5048237259395791
NbT2T01g01010-mRNA	MF	GO:0005524	0.554530655291778
NbT2T11g00190-mRNA	MF	GO:0004672	0.6347967296070889
NbT2T11g00190-mRNA	BP	GO:0050832	0.5080992399423548
NbT2T11g00190-mRNA	MF	GO:0005524	0.5601465110587462
NbT2T08g02409-mRNA	MF	GO:0004672	0.6347963862087145
NbT2T08g02409-mRNA	BP	GO:0051707	0.5270461499037509
NbT2T08g02409-mRNA	BP	GO:0006952	0.5244279967216936
NbT2T08g02409-mRNA	MF	GO:0005524	0.5601462453187107
NbT2T15g01664-mRNA	BP	GO:0051707	0.6398490338087977
NbT2T15g01664-mRNA	MF	GO:0004672	0.6347973414728642
NbT2T15g01664-mRNA	BP	GO:0006952	0.6359026128354202
NbT2T15g01664-mRNA	MF	GO:0005524	0.5601469845532208
NbT2T15g01664-mRNA	BP	GO:0009789	0.5104529922306589
NbT2T02g02575-mRNA	MF	GO:0004672	0.6328452895065729
NbT2T02g02575-mRNA	MF	GO:0005524	0.5586363822979727
NbT2T02g02575-mRNA	MF	GO:0033612	0.5352086841501831
NbT2T11g01625-mRNA	MF	GO:0033612	0.6932822993317287
NbT2T11g01625-mRNA	BP	GO:0051707	0.5804308547380181
NbT2T11g01625-mRNA	MF	GO:0004672	0.6316367525469133
NbT2T11g01625-mRNA	BP	GO:0006952	0.5771840901098193
NbT2T11g01625-mRNA	MF	GO:0005524	0.5577011517363188
NbT2T19g01770-mRNA	MF	GO:0004672	0.6347966327287462
NbT2T19g01770-mRNA	MF	GO:0005524	0.5601464360891013
NbT2T19g01770-mRNA	MF	GO:0033612	0.5570009174209712
NbT2T02g01468-mRNA	MF	GO:0004672	0.6295879008137415
NbT2T02g01468-mRNA	MF	GO:0005524	0.5561156406422272
NbT2T08g02352-mRNA	MF	GO:0004672	0.6347965866020837
NbT2T08g02352-mRNA	MF	GO:0005524	0.5601464003938219
NbT2T14g00516-mRNA	MF	GO:0004672	0.6347963481409591
NbT2T14g00516-mRNA	BP	GO:0050832	0.585238516365499
NbT2T14g00516-mRNA	MF	GO:0005524	0.5601462158598449
NbT2T15g02419-mRNA	MF	GO:0004674	0.6458430048496306
NbT2T15g02419-mRNA	BP	GO:0051707	0.6016131552420927
NbT2T15g02419-mRNA	CC	GO:0005886	0.5146178835863225
NbT2T15g02419-mRNA	BP	GO:0006952	0.5981169664278126
NbT2T15g02419-mRNA	MF	GO:0005524	0.5601469306290267
NbT2T15g02419-mRNA	MF	GO:0033612	0.5526612926030187
NbT2T03g01517-mRNA	MF	GO:0004672	0.6347960918088027
NbT2T03g01517-mRNA	MF	GO:0005524	0.5601460174963073
NbT2T06g00425-mRNA	MF	GO:0004674	0.6635581297606754
NbT2T06g00425-mRNA	BP	GO:0050832	0.5883276269401114
NbT2T06g00425-mRNA	CC	GO:0005886	0.5117828647005711
NbT2T06g00425-mRNA	MF	GO:0033612	0.5737251048108891
NbT2T06g00425-mRNA	MF	GO:0005524	0.5601464801468214
NbT2T07g01661-mRNA	MF	GO:0033612	0.7156370151243665
NbT2T07g01661-mRNA	BP	GO:0051707	0.5483078001494599
NbT2T07g01661-mRNA	MF	GO:0004672	0.6302036618220699
NbT2T07g01661-mRNA	BP	GO:0006952	0.5454392884283829
NbT2T07g01661-mRNA	MF	GO:0005524	0.5565921494565093
NbT2T01g01225-mRNA	MF	GO:0033612	0.7308396340388562
NbT2T01g01225-mRNA	BP	GO:0051707	0.528278650110944
NbT2T01g01225-mRNA	MF	GO:0004672	0.631707906694058
NbT2T01g01225-mRNA	BP	GO:0006952	0.525645984087802
NbT2T01g01225-mRNA	MF	GO:0005524	0.5577562146224525
NbT2T12g02830-mRNA	MF	GO:0004674	0.6616427756860777
NbT2T12g02830-mRNA	BP	GO:0050832	0.5915138709940957
NbT2T12g02830-mRNA	CC	GO:0005886	0.5114933941995978
NbT2T12g02830-mRNA	MF	GO:0033612	0.5769047108911168
NbT2T12g02830-mRNA	MF	GO:0005524	0.5587830709998218
NbT2T14g02329-mRNA	MF	GO:0004672	0.6347952131590131
NbT2T14g02329-mRNA	MF	GO:0005524	0.5601453375500883
NbT2T07g02491-mRNA	MF	GO:0004674	0.6635189337189953
NbT2T07g02491-mRNA	MF	GO:0005524	0.5601185791741181
NbT2T03g01808-mRNA	MF	GO:0004674	0.6635586468320542
NbT2T03g01808-mRNA	CC	GO:0005886	0.5171281360543551
NbT2T03g01808-mRNA	MF	GO:0005524	0.5601468482144581
NbT2T16g00494-mRNA	MF	GO:0004674	0.6635584785232183
NbT2T16g00494-mRNA	MF	GO:0005524	0.560146728406946
NbT2T18g01015-mRNA	MF	GO:0004674	0.6635582879982899
NbT2T18g01015-mRNA	CC	GO:0005886	0.5159764593479741
NbT2T18g01015-mRNA	MF	GO:0005524	0.5601465927853221
NbT2T07g02492-mRNA	MF	GO:0004674	0.6635585367930195
NbT2T07g02492-mRNA	MF	GO:0005524	0.5601467698852194
NbT2T12g01576-mRNA	MF	GO:0004674	0.6635586669973781
NbT2T12g01576-mRNA	MF	GO:0005524	0.5601468625687686
NbT2T07g02494-mRNA	MF	GO:0004674	0.6635585283270846
NbT2T07g02494-mRNA	MF	GO:0005524	0.5601467638589013
NbT2T08g02609-mRNA	MF	GO:0004674	0.6603276583404039
NbT2T08g02609-mRNA	MF	GO:0005524	0.5578469291959385
NbT2T01g00414-mRNA	MF	GO:0004674	0.6635586908501157
NbT2T01g00414-mRNA	MF	GO:0005524	0.5601468795478959
501	MF	GO:0004672	0.6347332330474862
501	MF	GO:0005524	0.5600973740235686
NbT2T04g00424-mRNA	BP	GO:0010075	0.7192197930892882
NbT2T04g00424-mRNA	MF	GO:0033612	0.6907875542828056
NbT2T04g00424-mRNA	MF	GO:0004672	0.6347775299060758
NbT2T04g00424-mRNA	BP	GO:0009908	0.6754623436307083
NbT2T04g00424-mRNA	MF	GO:0005524	0.5601316533028304
NbT2T04g00424-mRNA	BP	GO:0030154	0.5923385399343728
NbT2T04g00424-mRNA	BP	GO:0051707	0.5301315473527469
NbT2T04g00424-mRNA	BP	GO:0006952	0.5274770632373568
NbT2T06g01044-mRNA	MF	GO:0019199	0.7560267960816476
NbT2T06g01044-mRNA	BP	GO:0045087	0.728814510027296
NbT2T06g01044-mRNA	CC	GO:0005886	0.5243117806892899
NbT2T06g01044-mRNA	MF	GO:0004674	0.6266689581089341
NbT2T06g01044-mRNA	MF	GO:0005524	0.560146439057545
NbT2T08g00216-mRNA	MF	GO:0019199	0.7560268276741542
NbT2T08g00216-mRNA	BP	GO:0045087	0.7288145397149649
NbT2T08g00216-mRNA	CC	GO:0005886	0.5243117960619349
NbT2T08g00216-mRNA	MF	GO:0004674	0.6271802977183574
NbT2T08g00216-mRNA	MF	GO:0005524	0.5601464569385868
NbT2T07g02985-mRNA	BP	GO:0051707	0.6556812551827509
NbT2T07g02985-mRNA	MF	GO:0004672	0.6347964108350359
NbT2T07g02985-mRNA	CC	GO:0005886	0.5243116305123974
NbT2T07g02985-mRNA	MF	GO:0005524	0.5601462643758759
NbT2T16g01430-mRNA	BP	GO:0051707	0.6379334304844114
NbT2T16g01430-mRNA	MF	GO:0004672	0.63314692123406
NbT2T16g01430-mRNA	CC	GO:0005886	0.5211342453762614
NbT2T16g01430-mRNA	MF	GO:0005524	0.5588698010673829
NbT2T16g01430-mRNA	BP	GO:0006955	0.5082380641096584
NbT2T09g02086-mRNA	MF	GO:0019199	0.7560223730342404
NbT2T09g02086-mRNA	BP	GO:0045087	0.7288103536629938
NbT2T09g02086-mRNA	CC	GO:0005886	0.5243096284720371
NbT2T09g02086-mRNA	MF	GO:0004674	0.6348180462430164
NbT2T09g02086-mRNA	BP	GO:0009617	0.6649629899197281
NbT2T09g02086-mRNA	MF	GO:0005524	0.5601439356570828
NbT2T07g01539-mRNA	MF	GO:0004672	0.6347960274857996
NbT2T07g01539-mRNA	MF	GO:0005524	0.560145967719726
NbT2T10g00378-mRNA	BP	GO:0051707	0.6601058762338756
NbT2T10g00378-mRNA	MF	GO:0004672	0.6331375081524697
NbT2T10g00378-mRNA	CC	GO:0005886	0.5188690082214662
NbT2T10g00378-mRNA	MF	GO:0005524	0.5588625167212053
NbT2T16g01429-mRNA	BP	GO:0051707	0.6555053501409565
NbT2T16g01429-mRNA	MF	GO:0004672	0.6347964243213929
NbT2T16g01429-mRNA	CC	GO:0005886	0.524311639484809
NbT2T16g01429-mRNA	MF	GO:0005524	0.5601462748123405
NbT2T19g00422-mRNA	MF	GO:0019199	0.7538875298050853
NbT2T19g00422-mRNA	BP	GO:0045087	0.7268042286157357
NbT2T19g00422-mRNA	CC	GO:0005886	0.5232708319123877
NbT2T19g00422-mRNA	BP	GO:0009617	0.7190525691951932
NbT2T19g00422-mRNA	MF	GO:0004674	0.6618571028543816
NbT2T19g00422-mRNA	MF	GO:0005524	0.5589356358052496
NbT2T07g02943-mRNA	MF	GO:0019199	0.7560259349957636
NbT2T07g02943-mRNA	BP	GO:0045087	0.728813700859702
NbT2T07g02943-mRNA	CC	GO:0005886	0.5243113616922218
NbT2T07g02943-mRNA	BP	GO:0009617	0.7132431373332841
NbT2T07g02943-mRNA	MF	GO:0004674	0.6617487613183525
NbT2T07g02943-mRNA	MF	GO:0005524	0.5601459516915728
NbT2T09g00281-mRNA	BP	GO:0051707	0.6600679409426964
NbT2T09g00281-mRNA	MF	GO:0004672	0.6331407349050254
NbT2T09g00281-mRNA	CC	GO:0005886	0.5188572424882959
NbT2T09g00281-mRNA	MF	GO:0005524	0.558865013754979
NbT2T07g02944-mRNA	MF	GO:0019199	0.7560263745653342
NbT2T07g02944-mRNA	BP	GO:0045087	0.7288141139258764
NbT2T07g02944-mRNA	CC	GO:0005886	0.5243115755830365
NbT2T07g02944-mRNA	BP	GO:0009617	0.7143178286995913
NbT2T07g02944-mRNA	MF	GO:0004674	0.6635577368821277
NbT2T07g02944-mRNA	MF	GO:0005524	0.56014620048354
NbT2T07g03374-mRNA	MF	GO:0004672	0.6332263304858711
NbT2T07g03374-mRNA	BP	GO:0051707	0.6254723951458084
NbT2T07g03374-mRNA	CC	GO:0005886	0.5232670632459939
NbT2T07g03374-mRNA	MF	GO:0005524	0.5589312521951935
NbT2T11g00429-mRNA	MF	GO:0019199	0.7539102965586786
NbT2T11g00429-mRNA	BP	GO:0045087	0.7268256226712824
NbT2T11g00429-mRNA	CC	GO:0005886	0.5232819100210675
NbT2T11g00429-mRNA	BP	GO:0009617	0.719234189722145
NbT2T11g00429-mRNA	MF	GO:0004674	0.6618752051106003
NbT2T11g00429-mRNA	MF	GO:0005524	0.5589485215593967
NbT2T18g00159-mRNA	MF	GO:0004672	0.631422333472379
NbT2T18g00159-mRNA	CC	GO:0005886	0.5071371031283307
NbT2T18g00159-mRNA	MF	GO:0005524	0.5575352227840404
NbT2T16g01475-mRNA	MF	GO:0019199	0.7538980705755947
NbT2T16g01475-mRNA	BP	GO:0045087	0.7268141338413032
NbT2T16g01475-mRNA	CC	GO:0005886	0.5232759609616741
NbT2T16g01475-mRNA	BP	GO:0009617	0.7108978417682835
NbT2T16g01475-mRNA	MF	GO:0004674	0.6618654840110414
NbT2T16g01475-mRNA	MF	GO:0005524	0.5589416017756172
NbT2T07g02984-mRNA	BP	GO:0051707	0.6436494752716728
NbT2T07g02984-mRNA	MF	GO:0004672	0.6331271879760986
NbT2T07g02984-mRNA	CC	GO:0005886	0.5211352646473411
NbT2T07g02984-mRNA	MF	GO:0005524	0.5588545304165526
NbT2T07g02984-mRNA	BP	GO:0006955	0.5204216372059444
NbT2T07g02984-mRNA	BP	GO:0006952	0.5096513344099975
NbT2T15g02147-mRNA	MF	GO:0004672	0.6347951585305833
NbT2T15g02147-mRNA	MF	GO:0005524	0.5601452952756865
NbT2T13g01440-mRNA	MF	GO:0019199	0.7512671613234625
NbT2T13g01440-mRNA	BP	GO:0045087	0.7243418525629002
NbT2T13g01440-mRNA	CC	GO:0005886	0.5219957828940104
NbT2T13g01440-mRNA	MF	GO:0005524	0.5574525335311092
NbT2T13g00088-mRNA	MF	GO:0004674	0.6635583784737918
NbT2T13g00088-mRNA	CC	GO:0009506	0.577294612665641
NbT2T13g00088-mRNA	MF	GO:0004714	0.5972188735912236
NbT2T13g00088-mRNA	MF	GO:0005524	0.5601466571886241
NbT2T12g02183-mRNA	MF	GO:0004714	0.7627567775749229
NbT2T12g02183-mRNA	CC	GO:0005886	0.5172878370494203
NbT2T12g02183-mRNA	CC	GO:0009506	0.5161998553852462
NbT2T12g02183-mRNA	MF	GO:0004674	0.663558266881425
NbT2T12g02183-mRNA	MF	GO:0005524	0.5601465777536748
NbT2T02g00413-mRNA	MF	GO:0004674	0.6635585110135855
NbT2T02g00413-mRNA	CC	GO:0009506	0.6240686987973059
NbT2T02g00413-mRNA	MF	GO:0004714	0.6179680168147121
NbT2T02g00413-mRNA	MF	GO:0005524	0.5601467515346092
NbT2T12g01306-mRNA	MF	GO:0004674	0.6617493075504961
NbT2T12g01306-mRNA	MF	GO:0005524	0.5588589037246019
NbT2T15g02938-mRNA	MF	GO:0004714	0.762756775224218
NbT2T15g02938-mRNA	CC	GO:0005886	0.5163146488862858
NbT2T15g02938-mRNA	CC	GO:0009506	0.5160273849104368
NbT2T15g02938-mRNA	MF	GO:0004674	0.6635582650397978
NbT2T15g02938-mRNA	MF	GO:0005524	0.5601465764427467
NbT2T02g00980-mRNA	MF	GO:0004674	0.661759178730859
NbT2T02g00980-mRNA	MF	GO:0005524	0.5588659303406083
NbT2T01g03234-mRNA	MF	GO:0004674	0.6635583734464496
NbT2T01g03234-mRNA	CC	GO:0009506	0.5763399655269305
NbT2T01g03234-mRNA	MF	GO:0004714	0.5962987050562597
NbT2T01g03234-mRNA	MF	GO:0005524	0.5601466536100042
NbT2T15g01121-mRNA	MF	GO:0004674	0.6635583283918574
NbT2T15g01121-mRNA	MF	GO:0005524	0.5601466215387312
NbT2T06g02608-mRNA	MF	GO:0004714	0.7101847408531048
NbT2T06g02608-mRNA	CC	GO:0009506	0.694423541866849
NbT2T06g02608-mRNA	MF	GO:0004674	0.6635583537211533
NbT2T06g02608-mRNA	MF	GO:0005524	0.5589827856783588
NbT2T15g01666-mRNA	MF	GO:0004674	0.6635584516937132
NbT2T15g01666-mRNA	MF	GO:0005524	0.5601467093088621
NbT2T07g02347-mRNA	MF	GO:0004674	0.6635584653736186
NbT2T07g02347-mRNA	MF	GO:0005524	0.5601467190466484
NbT2T09g03111-mRNA	MF	GO:0004674	0.6635584222876321
NbT2T09g03111-mRNA	CC	GO:0009506	0.5976310951272514
NbT2T09g03111-mRNA	MF	GO:0004714	0.6163164080193477
NbT2T09g03111-mRNA	MF	GO:0005524	0.5601466883766908
NbT2T17g02014-mRNA	MF	GO:0004674	0.6635579603528907
NbT2T17g02014-mRNA	CC	GO:0009506	0.6162147630056671
NbT2T17g02014-mRNA	MF	GO:0004714	0.6061293084210198
NbT2T17g02014-mRNA	MF	GO:0005524	0.5601463595570433
NbT2T18g01981-mRNA	MF	GO:0004714	0.7559144468029582
NbT2T18g01981-mRNA	CC	GO:0009506	0.7241185038667616
NbT2T18g01981-mRNA	MF	GO:0004674	0.6590589974759696
NbT2T18g01981-mRNA	CC	GO:0005886	0.5114601981104858
NbT2T18g01981-mRNA	MF	GO:0005524	0.5588671273132451
NbT2T08g00719-mRNA	MF	GO:0004714	0.7083443846981239
NbT2T08g00719-mRNA	CC	GO:0009506	0.6871675346772343
NbT2T08g00719-mRNA	MF	GO:0004674	0.6635583676363095
NbT2T08g00719-mRNA	MF	GO:0005524	0.5589941765261751
NbT2T16g01913-mRNA	MF	GO:0004714	0.7603391441242294
NbT2T16g01913-mRNA	CC	GO:0005886	0.5093898088573814
NbT2T16g01913-mRNA	MF	GO:0004674	0.6635585847186427
NbT2T16g01913-mRNA	MF	GO:0005524	0.5601468040001822
NbT2T14g01276-mRNA	MF	GO:0004674	0.6635583417795248
NbT2T14g01276-mRNA	MF	GO:0005524	0.560146631068493
NbT2T02g02347-mRNA	MF	GO:0004674	0.6635584867797641
NbT2T02g02347-mRNA	CC	GO:0009506	0.617724811452627
NbT2T02g02347-mRNA	MF	GO:0004714	0.6120298920146947
NbT2T02g02347-mRNA	MF	GO:0005524	0.5601467342842146
NbT2T14g01257-mRNA	MF	GO:0004674	0.6635580477940006
NbT2T14g01257-mRNA	CC	GO:0009506	0.5238189729323469
NbT2T14g01257-mRNA	MF	GO:0005524	0.5601464218003698
NbT2T14g01257-mRNA	MF	GO:0004714	0.5598531229071484
NbT2T12g00959-mRNA	MF	GO:0004714	0.7603635412241001
NbT2T12g00959-mRNA	CC	GO:0005886	0.5095530313819439
NbT2T12g00959-mRNA	MF	GO:0004674	0.6635586011199985
NbT2T12g00959-mRNA	MF	GO:0005524	0.5601468156751822
NbT2T08g02467-mRNA	MF	GO:0004714	0.758067585279518
NbT2T08g02467-mRNA	CC	GO:0009506	0.7286549023948703
NbT2T08g02467-mRNA	MF	GO:0004674	0.6590236561738635
NbT2T08g02467-mRNA	CC	GO:0005886	0.5124193867666005
NbT2T08g02467-mRNA	MF	GO:0005524	0.5588389387666151
NbT2T03g02484-mRNA	MF	GO:0004674	0.6635585088514788
NbT2T03g02484-mRNA	CC	GO:0009506	0.6140149096639798
NbT2T03g02484-mRNA	MF	GO:0004714	0.6085746959808173
NbT2T03g02484-mRNA	MF	GO:0005524	0.5601467499955538
NbT2T17g01759-mRNA	MF	GO:0004714	0.7605429216969608
NbT2T17g01759-mRNA	CC	GO:0005886	0.5089696351704643
NbT2T17g01759-mRNA	MF	GO:0004674	0.6618238520176241
NbT2T17g01759-mRNA	MF	GO:0005524	0.5589119668160105
NbT2T16g01353-mRNA	MF	GO:0004714	0.7627566971456654
NbT2T16g01353-mRNA	BP	GO:0010038	0.6969530701344389
NbT2T16g01353-mRNA	MF	GO:0004674	0.6635582038702321
NbT2T16g01353-mRNA	MF	GO:0005524	0.5601465329003301
NbT2T15g01095-mRNA	MF	GO:0004674	0.6635580202750204
NbT2T15g01095-mRNA	CC	GO:0009506	0.5256543918655894
NbT2T15g01095-mRNA	MF	GO:0005524	0.5601464022114959
NbT2T15g01095-mRNA	MF	GO:0004714	0.5536558062985834
NbT2T04g01542-mRNA	MF	GO:0004714	0.7605550166736275
NbT2T04g01542-mRNA	CC	GO:0005886	0.5078012826573428
NbT2T04g01542-mRNA	MF	GO:0004674	0.6618333276603326
NbT2T04g01542-mRNA	MF	GO:0005524	0.5589187118758999
NbT2T01g00620-mRNA	MF	GO:0004674	0.6617509701277933
NbT2T01g00620-mRNA	MF	GO:0005524	0.5588600871993048
NbT2T03g01135-mRNA	MF	GO:0004674	0.6617462347567022
NbT2T03g01135-mRNA	MF	GO:0005524	0.5588567164135344
NbT2T04g01255-mRNA	MF	GO:0004674	0.6635586011810433
NbT2T04g01255-mRNA	MF	GO:0005524	0.5601468157186358
NbT2T07g01778-mRNA	MF	GO:0004674	0.6635574498290873
NbT2T07g01778-mRNA	BP	GO:0009877	0.5185937204960145
NbT2T07g01778-mRNA	MF	GO:0005524	0.5601459961501762
NbT2T12g00558-mRNA	MF	GO:0004674	0.6617411833668078
NbT2T12g00558-mRNA	MF	GO:0005524	0.558853120675661
NbT2T16g00341-mRNA	MF	GO:0004674	0.6399194488883221
NbT2T16g00341-mRNA	MF	GO:0005524	0.5586300683958277
NbT2T04g00208-mRNA	MF	GO:0004674	0.6521986219285393
NbT2T04g00208-mRNA	MF	GO:0005524	0.556139481867217
NbT2T01g00019-mRNA	MF	GO:0004674	0.6617374687230964
NbT2T01g00019-mRNA	MF	GO:0005524	0.5588504764756765
NbT2T01g02648-mRNA	MF	GO:0004674	0.6610620210753901
NbT2T01g02648-mRNA	MF	GO:0005524	0.5601464803335772
NbT2T06g01106-mRNA	MF	GO:0004674	0.6452404440961821
NbT2T06g01106-mRNA	MF	GO:0005524	0.5520083865546721
NbT2T15g01870-mRNA	BP	GO:0036498	0.7962523140014883
NbT2T15g01870-mRNA	CC	GO:1990604	0.7784597881550654
NbT2T15g01870-mRNA	MF	GO:0051082	0.6869931550739591
NbT2T15g01870-mRNA	MF	GO:0004521	0.6821174558674259
NbT2T15g01870-mRNA	MF	GO:0004674	0.6505291515147084
NbT2T15g01870-mRNA	BP	GO:0009751	0.7431335040327176
NbT2T15g01870-mRNA	BP	GO:0042742	0.6787860408070225
NbT2T15g01870-mRNA	BP	GO:0006397	0.645630963413677
NbT2T15g01870-mRNA	BP	GO:0002376	0.62079791858596
NbT2T15g01870-mRNA	MF	GO:0005524	0.5508720444943218
NbT2T15g01870-mRNA	BP	GO:0008380	0.6172660436184034
NbT2T15g01870-mRNA	BP	GO:0006351	0.53101612120247
NbT2T18g00024-mRNA	MF	GO:0008061	0.7641600283991443
NbT2T18g00024-mRNA	BP	GO:0005975	0.6043504319739224
NbT2T18g00024-mRNA	CC	GO:0005886	0.5107307398882917
NbT2T18g00024-mRNA	MF	GO:0004674	0.6635575744139166
NbT2T18g00024-mRNA	MF	GO:0005524	0.5601460848335681
NbT2T19g00065-mRNA	MF	GO:0004674	0.6635582995039817
NbT2T19g00065-mRNA	MF	GO:0005524	0.5601466009754347
NbT2T11g01023-mRNA	BP	GO:0036498	0.8031535544265386
NbT2T11g01023-mRNA	CC	GO:1990604	0.7842626228470035
NbT2T11g01023-mRNA	MF	GO:0004521	0.6963360053766923
NbT2T11g01023-mRNA	MF	GO:0051082	0.6923604311519401
NbT2T11g01023-mRNA	BP	GO:0009751	0.7767449178460253
NbT2T11g01023-mRNA	MF	GO:0004674	0.6635576663226898
NbT2T11g01023-mRNA	BP	GO:0042742	0.7074644164414003
NbT2T11g01023-mRNA	BP	GO:0006397	0.6632451491424673
NbT2T11g01023-mRNA	BP	GO:0008380	0.6458985400524758
NbT2T11g01023-mRNA	BP	GO:0002376	0.6450307790982011
NbT2T11g01023-mRNA	MF	GO:0005524	0.5601461502571174
NbT2T11g01023-mRNA	MF	GO:0016787	0.5082384443192663
NbT2T11g01023-mRNA	BP	GO:0006351	0.551747725500517
NbT2T13g00105-mRNA	MF	GO:0004674	0.6635572794184643
NbT2T13g00105-mRNA	CC	GO:0005886	0.5243112956272057
NbT2T13g00105-mRNA	MF	GO:0005524	0.5601458748465462
NbT2T11g00036-mRNA	MF	GO:0004674	0.6635583448024329
NbT2T11g00036-mRNA	MF	GO:0005524	0.560146633220294
NbT2T10g00462-mRNA	MF	GO:0004674	0.6597922192851509
NbT2T10g00462-mRNA	MF	GO:0005524	0.5587960708098303
NbT2T09g00937-mRNA	MF	GO:0004674	0.6597560530042175
NbT2T09g00937-mRNA	MF	GO:0005524	0.5587819035447372
NbT2T17g02390-mRNA	MF	GO:0004674	0.6618101188726948
NbT2T17g02390-mRNA	MF	GO:0005524	0.5601466069330909
NbT2T04g00155-mRNA	MF	GO:0004674	0.6618277063814944
NbT2T04g00155-mRNA	MF	GO:0005524	0.5601466256769358
