motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g02363	1227	4.97198	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T13g00182	946	4.92314	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T01g00199	113	4.91806	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T04g02691	373	4.91201	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T19g01770	1339	4.89928	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T10g00935	774	4.85998	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T08g02798	681	4.79189	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g01767	1215	4.74747	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T08g00408	627	4.72991	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T01g02968	171	4.71445	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T15g01809	1080	4.6318	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T15g01809	83	4.6318	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T09g01593	715	4.59434	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g01475	1144	4.58214	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g03357	513	4.53252	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T10g00378	766	4.52503	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T01g00657	134	4.51841	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T01g00657	5	4.51841	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g02985	607	4.49507	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g03181	507	4.4478	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T19g00422	1299	4.4142	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T19g00422	105	4.4142	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g01254	463	4.36006	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T18g01008	1271	4.26712	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g02422	1232	4.21768	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g02422	97	4.21768	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T18g01015	1272	4.17605	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T05g01484	429	4.15701	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g01908	1151	4.14317	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T15g00899	1062	4.13687	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T15g00899	80	4.13687	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T13g02809	989	4.10564	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g02576	1177	4.09235	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T02g01537	214	4.08638	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T11g01846	846	4.03082	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T14g02827	1045	4.02299	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T19g00690	1319	4.00481	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g03267	511	4.00399	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T03g00782	262	3.99947	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g00347	527	3.99496	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T18g00159	1253	3.99337	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g02492	575	3.97037	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T13g01325	965	3.96721	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T01g02687	167	3.92913	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T01g02687	11	3.92913	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T04g01590	347	3.92638	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T15g02511	1092	3.92528	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g02414	1231	3.92085	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T08g00719	632	3.90894	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T04g01854	356	3.89214	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g01121	1200	3.88615	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T01g00661	136	3.87495	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T09g02059	728	3.87429	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T02g00734	194	3.83737	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T04g01550	346	3.82396	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T04g03555	395	3.8135	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g02048	563	3.78501	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T04g02606	370	3.72637	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T02g00994	200	3.71974	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T12g00950	897	3.69253	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T04g03107	384	3.68273	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T05g01468	428	3.65278	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T05g01811	432	3.64108	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T11g02161	855	3.63663	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T11g02161	64	3.63663	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T08g00361	626	3.62001	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T01g02965	170	3.61767	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g02491	574	3.61037	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g02491	39	3.61037	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T12g02182	931	3.59712	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T12g00953	898	3.58153	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T02g02736	241	3.57798	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T08g01836	658	3.57139	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T12g00897	893	3.57093	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g00882	1124	3.56473	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T18g00606	1263	3.51773	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T18g00606	102	3.51773	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T04g02154	361	3.48024	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T09g01033	706	3.4131	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T04g03485	393	3.40711	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g02252	1223	3.38783	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g02252	96	3.38783	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T15g00835	1059	3.37345	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g02695	1239	3.36855	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g02695	98	3.36855	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T09g02086	729	3.36468	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T03g00831	265	3.36415	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T04g00281	325	3.35732	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T04g00281	21	3.35732	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T12g01738	925	3.35669	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g02694	1238	3.34913	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T05g02181	437	3.34586	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g00804	1195	3.34405	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T02g01928	223	3.33293	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T02g01928	15	3.33293	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g01429	1141	3.32736	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T02g00715	192	3.32668	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g03185	509	3.3165	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g01992	1157	3.31257	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g01992	91	3.31257	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T19g00730	1322	3.29326	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g03092	504	3.28618	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g01975	1156	3.26336	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T04g02400	364	3.2581	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T09g01499	714	3.25668	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g01618	554	3.23727	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T04g00810	337	3.22637	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g02164	1167	3.22313	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T18g02227	1291	3.2176	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T02g01468	209	3.21276	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g00671	536	3.20984	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T01g00019	110	3.20911	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T10g01103	781	3.20881	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T10g00895	773	3.20841	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T13g00965	962	3.14835	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T09g02091	730	3.1284	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T15g00064	1049	3.07895	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T13g01780	979	3.07213	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T05g02288	439	3.06045	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T10g02424	805	3.01907	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T10g02424	59	3.01907	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g01741	1213	2.98583	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T19g00952	1323	2.97404	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T01g00468	125	2.95875	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g00565	1117	2.92519	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g02455	494	2.92377	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g02091	1163	2.9203	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g02841	502	2.90198	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g02841	33	2.90198	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g01896	562	2.89941	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T03g03638	313	2.89767	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g02013	1162	2.88984	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g00973	541	2.87318	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T09g02626	740	2.8634	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T09g02626	52	2.8634	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T03g02966	303	2.86195	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T18g01229	1276	2.85458	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g02011	1160	2.83462	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g02011	92	2.83462	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g02347	570	2.82931	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T12g00413	874	2.81907	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T04g02152	360	2.78706	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g00076	1100	2.78424	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T08g02817	684	2.77213	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T18g00607	1264	2.76443	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T09g00517	701	2.76013	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T05g00802	414	2.74371	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T08g02764	677	2.74192	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T11g01502	837	2.74186	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T19g02192	1341	2.73841	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g01209	1204	2.72776	fp
